#TYPE AwsService
"ServiceShortName","ServiceName","Actions","ARNFormat","ARNRegex","conditionKeys","HasResource","DocLink"
"codecommit","AWS CodeCommit","[""AssociateApprovalRuleTemplateWithRepository"",""BatchAssociateApprovalRuleTemplateWithRepositories"",""BatchDescribeMergeConflicts"",""BatchDisassociateApprovalRuleTemplateFromRepositories"",""BatchGetCommits"",""BatchGetPullRequests"",""BatchGetRepositories"",""CancelUploadArchive"",""CreateApprovalRuleTemplate"",""CreateBranch"",""CreateCommit"",""CreatePullRequest"",""CreatePullRequestApprovalRule"",""CreateRepository"",""CreateUnreferencedMergeCommit"",""DeleteApprovalRuleTemplate"",""DeleteBranch"",""DeleteCommentContent"",""DeleteFile"",""DeletePullRequestApprovalRule"",""DeleteRepository"",""DescribeMergeConflicts"",""DescribePullRequestEvents"",""DisassociateApprovalRuleTemplateFromRepository"",""EvaluatePullRequestApprovalRules"",""GetApprovalRuleTemplate"",""GetBlob"",""GetBranch"",""GetComment"",""GetCommentReactions"",""GetCommentsForComparedCommit"",""GetCommentsForPullRequest"",""GetCommit"",""GetCommitHistory"",""GetCommitsFromMergeBase"",""GetDifferences"",""GetFile"",""GetFolder"",""GetMergeCommit"",""GetMergeConflicts"",""GetMergeOptions"",""GetObjectIdentifier"",""GetPullRequest"",""GetPullRequestApprovalStates"",""GetPullRequestOverrideState"",""GetReferences"",""GetRepository"",""GetRepositoryTriggers"",""GetTree"",""GetUploadArchiveStatus"",""GitPull"",""GitPush"",""ListApprovalRuleTemplates"",""ListAssociatedApprovalRuleTemplatesForRepository"",""ListBranches"",""ListFileCommitHistory"",""ListPullRequests"",""ListRepositories"",""ListRepositoriesForApprovalRuleTemplate"",""ListTagsForResource"",""MergeBranchesByFastForward"",""MergeBranchesBySquash"",""MergeBranchesByThreeWay"",""MergePullRequestByFastForward"",""MergePullRequestBySquash"",""MergePullRequestByThreeWay"",""OverridePullRequestApprovalRules"",""PostCommentForComparedCommit"",""PostCommentForPullRequest"",""PostCommentReply"",""PutCommentReaction"",""PutFile"",""PutRepositoryTriggers"",""TagResource"",""TestRepositoryTriggers"",""UntagResource"",""UpdateApprovalRuleTemplateContent"",""UpdateApprovalRuleTemplateDescription"",""UpdateApprovalRuleTemplateName"",""UpdateComment"",""UpdateDefaultBranch"",""UpdatePullRequestApprovalRuleContent"",""UpdatePullRequestApprovalState"",""UpdatePullRequestDescription"",""UpdatePullRequestStatus"",""UpdatePullRequestTitle"",""UpdateRepositoryDescription"",""UpdateRepositoryEncryptionKey"",""UpdateRepositoryName"",""UploadArchive""]","arn:aws:codecommit:${Region}:${Account}:${RepositoryName}","^arn:aws:codecommit:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codecommit:References""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodecommit.html"
"codeconnections","AWS CodeConnections","[""CreateConnection"",""CreateHost"",""CreateRepositoryLink"",""CreateSyncConfiguration"",""DeleteConnection"",""DeleteHost"",""DeleteRepositoryLink"",""DeleteSyncConfiguration"",""GetConnection"",""GetConnectionToken"",""GetHost"",""GetIndividualAccessToken"",""GetInstallationUrl"",""GetRepositoryLink"",""GetRepositorySyncStatus"",""GetResourceSyncStatus"",""GetSyncBlockerSummary"",""GetSyncConfiguration"",""ListConnections"",""ListHosts"",""ListInstallationTargets"",""ListRepositoryLinks"",""ListRepositorySyncDefinitions"",""ListSyncConfigurations"",""ListTagsForResource"",""PassConnection"",""PassRepository"",""RegisterAppCode"",""StartAppRegistrationHandshake"",""StartOAuthHandshake"",""TagResource"",""UntagResource"",""UpdateConnectionInstallation"",""UpdateHost"",""UpdateRepositoryLink"",""UpdateSyncBlocker"",""UpdateSyncConfiguration"",""UseConnection""]","arn:aws:codeconnections:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:codeconnections:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codeconnections:Branch"",""codeconnections:BranchName"",""codeconnections:FullRepositoryId"",""codeconnections:HostArn"",""codeconnections:InstallationId"",""codeconnections:OwnerId"",""codeconnections:PassedToService"",""codeconnections:ProviderAction"",""codeconnections:ProviderPermissionsRequired"",""codeconnections:ProviderType"",""codeconnections:ProviderTypeFilter"",""codeconnections:RepositoryName""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodeconnections.html"
"codedeploy","AWS CodeDeploy","[""AddTagsToOnPremisesInstances"",""BatchGetApplicationRevisions"",""BatchGetApplications"",""BatchGetDeploymentGroups"",""BatchGetDeploymentInstances"",""BatchGetDeploymentTargets"",""BatchGetDeployments"",""BatchGetOnPremisesInstances"",""ContinueDeployment"",""CreateApplication"",""CreateCloudFormationDeployment"",""CreateDeployment"",""CreateDeploymentConfig"",""CreateDeploymentGroup"",""DeleteApplication"",""DeleteDeploymentConfig"",""DeleteDeploymentGroup"",""DeleteGitHubAccountToken"",""DeleteResourcesByExternalId"",""DeregisterOnPremisesInstance"",""GetApplication"",""GetApplicationRevision"",""GetDeployment"",""GetDeploymentConfig"",""GetDeploymentGroup"",""GetDeploymentInstance"",""GetDeploymentTarget"",""GetOnPremisesInstance"",""ListApplicationRevisions"",""ListApplications"",""ListDeploymentConfigs"",""ListDeploymentGroups"",""ListDeploymentInstances"",""ListDeploymentTargets"",""ListDeployments"",""ListGitHubAccountTokenNames"",""ListOnPremisesInstances"",""ListTagsForResource"",""PutLifecycleEventHookExecutionStatus"",""RegisterApplicationRevision"",""RegisterOnPremisesInstance"",""RemoveTagsFromOnPremisesInstances"",""SkipWaitTimeForInstanceTermination"",""StopDeployment"",""TagResource"",""UntagResource"",""UpdateApplication"",""UpdateDeploymentGroup""]","arn:aws:codedeploy:${Region}:${Account}:${ResourceType}:${ResourceSpecifier}","^arn:aws:codedeploy:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodedeploy.html"
"codedeploy-commands-secure","AWS CodeDeploy secure host commands service","[""GetDeploymentSpecification"",""PollHostCommand"",""PutHostCommandAcknowledgement"",""PutHostCommandComplete""]","","","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodedeploysecurehostcommandsservice.html"
"codepipeline","AWS CodePipeline","[""AcknowledgeJob"",""AcknowledgeThirdPartyJob"",""CreateCustomActionType"",""CreatePipeline"",""DeleteCustomActionType"",""DeletePipeline"",""DeleteWebhook"",""DeregisterWebhookWithThirdParty"",""DisableStageTransition"",""EnableStageTransition"",""GetActionType"",""GetJobDetails"",""GetPipeline"",""GetPipelineExecution"",""GetPipelineState"",""GetThirdPartyJobDetails"",""ListActionExecutions"",""ListActionTypes"",""ListPipelineExecutions"",""ListPipelines"",""ListRuleExecutions"",""ListRuleTypes"",""ListTagsForResource"",""ListWebhooks"",""OverrideStageCondition"",""PollForJobs"",""PollForThirdPartyJobs"",""PutActionRevision"",""PutApprovalResult"",""PutJobFailureResult"",""PutJobSuccessResult"",""PutThirdPartyJobFailureResult"",""PutThirdPartyJobSuccessResult"",""PutWebhook"",""RegisterWebhookWithThirdParty"",""RetryStageExecution"",""RollbackStage"",""StartPipelineExecution"",""StopPipelineExecution"",""TagResource"",""UntagResource"",""UpdateActionType"",""UpdatePipeline""]","arn:aws:codepipeline:${Region}:${Account}:${PathToPipelineResource}","^arn:aws:codepipeline:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodepipeline.html"
"codestar","AWS CodeStar","[""AssociateTeamMember"",""CreateProject"",""CreateUserProfile"",""DeleteExtendedAccess"",""DeleteProject"",""DeleteUserProfile"",""DescribeProject"",""DescribeUserProfile"",""DisassociateTeamMember"",""GetExtendedAccess"",""ListProjects"",""ListResources"",""ListTagsForProject"",""ListTeamMembers"",""ListUserProfiles"",""PutExtendedAccess"",""TagProject"",""UntagProject"",""UpdateProject"",""UpdateTeamMember"",""UpdateUserProfile"",""VerifyServiceRole""]","arn:aws:codestar:${Region}:${Account}:project/${ResourceId}","^arn:aws:codestar:.+:[0-9]+:project/.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""iam:ResourceTag/${TagKey}""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodestar.html"
"codestar-connections","AWS CodeStar Connections","[""CreateConnection"",""CreateHost"",""CreateRepositoryLink"",""CreateSyncConfiguration"",""DeleteConnection"",""DeleteHost"",""DeleteRepositoryLink"",""DeleteSyncConfiguration"",""GetConnection"",""GetConnectionToken"",""GetHost"",""GetIndividualAccessToken"",""GetInstallationUrl"",""GetRepositoryLink"",""GetRepositorySyncStatus"",""GetResourceSyncStatus"",""GetSyncBlockerSummary"",""GetSyncConfiguration"",""ListConnections"",""ListHosts"",""ListInstallationTargets"",""ListRepositoryLinks"",""ListRepositorySyncDefinitions"",""ListSyncConfigurations"",""ListTagsForResource"",""PassConnection"",""PassRepository"",""RegisterAppCode"",""StartAppRegistrationHandshake"",""StartOAuthHandshake"",""TagResource"",""UntagResource"",""UpdateConnectionInstallation"",""UpdateHost"",""UpdateRepositoryLink"",""UpdateSyncBlocker"",""UpdateSyncConfiguration"",""UseConnection""]","arn:aws:codestar-connections:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:codestar-connections:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codestar-connections:Branch"",""codestar-connections:BranchName"",""codestar-connections:FullRepositoryId"",""codestar-connections:HostArn"",""codestar-connections:InstallationId"",""codestar-connections:OwnerId"",""codestar-connections:PassedToService"",""codestar-connections:ProviderAction"",""codestar-connections:ProviderPermissionsRequired"",""codestar-connections:ProviderType"",""codestar-connections:ProviderTypeFilter"",""codestar-connections:RepositoryName""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodestarconnections.html"
"codestar-notifications","AWS CodeStar Notifications","[""CreateNotificationRule"",""DeleteNotificationRule"",""DeleteTarget"",""DescribeNotificationRule"",""ListEventTypes"",""ListNotificationRules"",""ListTagsForResource"",""ListTargets"",""Subscribe"",""TagResource"",""Unsubscribe"",""UntagResource"",""UpdateNotificationRule""]","arn:aws:codestar-notifications:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:codestar-notifications:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys"",""codestar-notifications:NotificationsForResource""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscodestarnotifications.html"
"compute-optimizer","AWS Compute Optimizer","[""DeleteRecommendationPreferences"",""DescribeRecommendationExportJobs"",""ExportAutoScalingGroupRecommendations"",""ExportEBSVolumeRecommendations"",""ExportEC2InstanceRecommendations"",""ExportECSServiceRecommendations"",""ExportLambdaFunctionRecommendations"",""ExportLicenseRecommendations"",""ExportRDSDatabaseRecommendations"",""GetAutoScalingGroupRecommendations"",""GetEBSVolumeRecommendations"",""GetEC2InstanceRecommendations"",""GetEC2RecommendationProjectedMetrics"",""GetECSServiceRecommendationProjectedMetrics"",""GetECSServiceRecommendations"",""GetEffectiveRecommendationPreferences"",""GetEnrollmentStatus"",""GetEnrollmentStatusesForOrganization"",""GetLambdaFunctionRecommendations"",""GetLicenseRecommendations"",""GetRDSDatabaseRecommendationProjectedMetrics"",""GetRDSDatabaseRecommendations"",""GetRecommendationPreferences"",""GetRecommendationSummaries"",""PutRecommendationPreferences"",""UpdateEnrollmentStatus""]","","","""compute-optimizer:ResourceType""","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscomputeoptimizer.html"
"config","AWS Config","[""BatchGetAggregateResourceConfig"",""BatchGetResourceConfig"",""DeleteAggregationAuthorization"",""DeleteConfigRule"",""DeleteConfigurationAggregator"",""DeleteConfigurationRecorder"",""DeleteConformancePack"",""DeleteDeliveryChannel"",""DeleteEvaluationResults"",""DeleteOrganizationConfigRule"",""DeleteOrganizationConformancePack"",""DeletePendingAggregationRequest"",""DeleteRemediationConfiguration"",""DeleteRemediationExceptions"",""DeleteResourceConfig"",""DeleteRetentionConfiguration"",""DeleteStoredQuery"",""DeliverConfigSnapshot"",""DescribeAggregateComplianceByConfigRules"",""DescribeAggregateComplianceByConformancePacks"",""DescribeAggregationAuthorizations"",""DescribeComplianceByConfigRule"",""DescribeComplianceByResource"",""DescribeConfigRuleEvaluationStatus"",""DescribeConfigRules"",""DescribeConfigurationAggregatorSourcesStatus"",""DescribeConfigurationAggregators"",""DescribeConfigurationRecorderStatus"",""DescribeConfigurationRecorders"",""DescribeConformancePackCompliance"",""DescribeConformancePackStatus"",""DescribeConformancePacks"",""DescribeDeliveryChannelStatus"",""DescribeDeliveryChannels"",""DescribeOrganizationConfigRuleStatuses"",""DescribeOrganizationConfigRules"",""DescribeOrganizationConformancePackStatuses"",""DescribeOrganizationConformancePacks"",""DescribePendingAggregationRequests"",""DescribeRemediationConfigurations"",""DescribeRemediationExceptions"",""DescribeRemediationExecutionStatus"",""DescribeRetentionConfigurations"",""GetAggregateComplianceDetailsByConfigRule"",""GetAggregateConfigRuleComplianceSummary"",""GetAggregateConformancePackComplianceSummary"",""GetAggregateDiscoveredResourceCounts"",""GetAggregateResourceConfig"",""GetComplianceDetailsByConfigRule"",""GetComplianceDetailsByResource"",""GetComplianceSummaryByConfigRule"",""GetComplianceSummaryByResourceType"",""GetConformancePackComplianceDetails"",""GetConformancePackComplianceSummary"",""GetCustomRulePolicy"",""GetDiscoveredResourceCounts"",""GetOrganizationConfigRuleDetailedStatus"",""GetOrganizationConformancePackDetailedStatus"",""GetOrganizationCustomRulePolicy"",""GetResourceConfigHistory"",""GetResourceEvaluationSummary"",""GetStoredQuery"",""ListAggregateDiscoveredResources"",""ListConformancePackComplianceScores"",""ListDiscoveredResources"",""ListResourceEvaluations"",""ListStoredQueries"",""ListTagsForResource"",""PutAggregationAuthorization"",""PutConfigRule"",""PutConfigurationAggregator"",""PutConfigurationRecorder"",""PutConformancePack"",""PutDeliveryChannel"",""PutEvaluations"",""PutExternalEvaluation"",""PutOrganizationConfigRule"",""PutOrganizationConformancePack"",""PutRemediationConfigurations"",""PutRemediationExceptions"",""PutResourceConfig"",""PutRetentionConfiguration"",""PutStoredQuery"",""SelectAggregateResourceConfig"",""SelectResourceConfig"",""StartConfigRulesEvaluation"",""StartConfigurationRecorder"",""StartRemediationExecution"",""StartResourceEvaluation"",""StopConfigurationRecorder"",""TagResource"",""UntagResource""]","arn:aws:config:${Region}:${Account}:${ResourceType}/${ResourceId}","^arn:aws:config:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconfig.html"
"awsconnector","AWS Connector Service","[""GetConnectorHealth"",""RegisterConnector"",""ValidateConnectorId""]","arn:aws:<serviceName>:<region>:<account-id>:<resource-type>/<resource_name>","^arn:aws:<serviceName>:.+:.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconnectorservice.html"
"consoleapp","AWS Console Mobile App","[""GetDeviceIdentity"",""ListDeviceIdentities""]","arn:aws:consoleapp:${Region}:${Account}:${ResourceType}","^arn:aws:consoleapp:.+:.+:.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconsolemobileapp.html"
"consolidatedbilling","AWS Consolidated Billing","[""GetAccountBillingRole"",""ListLinkedAccounts""]","arn:${Partition}:consolidatedbilling::${Account}:${ResourceType}/${ResourceId}","^arn:${Partition}:consolidatedbilling::.+:.+","","False","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awsconsolidatedbilling.html"
"controlcatalog","AWS Control Catalog","[""GetControl"",""ListCommonControls"",""ListControls"",""ListDomains"",""ListObjectives""]","arn:aws:controlcatalog:::${ResourceType}/${ResourcePath}","^arn:aws:controlcatalog:::.+","","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscontrolcatalog.html"
"controltower","AWS Control Tower","[""CreateLandingZone"",""CreateManagedAccount"",""DeleteLandingZone"",""DeregisterManagedAccount"",""DeregisterOrganizationalUnit"",""DescribeAccountFactoryConfig"",""DescribeCoreService"",""DescribeGuardrail"",""DescribeGuardrailForTarget"",""DescribeLandingZoneConfiguration"",""DescribeManagedAccount"",""DescribeManagedOrganizationalUnit"",""DescribeRegisterOrganizationalUnitOperation"",""DescribeSingleSignOn"",""DisableBaseline"",""DisableControl"",""DisableGuardrail"",""EnableBaseline"",""EnableControl"",""EnableGuardrail"",""GetAccountInfo"",""GetAvailableUpdates"",""GetBaseline"",""GetBaselineOperation"",""GetControlOperation"",""GetEnabledBaseline"",""GetEnabledControl"",""GetGuardrailComplianceStatus"",""GetHomeRegion"",""GetLandingZone"",""GetLandingZoneDriftStatus"",""GetLandingZoneOperation"",""GetLandingZoneStatus"",""ListBaselines"",""ListControlOperations"",""ListDirectoryGroups"",""ListDriftDetails"",""ListEnabledBaselines"",""ListEnabledControls"",""ListEnabledGuardrails"",""ListExtendGovernancePrecheckDetails"",""ListExternalConfigRuleCompliance"",""ListGuardrailViolations"",""ListGuardrails"",""ListGuardrailsForTarget"",""ListLandingZoneOperations"",""ListLandingZones"",""ListManagedAccounts"",""ListManagedAccountsForGuardrail"",""ListManagedAccountsForParent"",""ListManagedOrganizationalUnits"",""ListManagedOrganizationalUnitsForGuardrail"",""ListTagsForResource"",""ManageOrganizationalUnit"",""PerformPreLaunchChecks"",""ResetEnabledBaseline"",""ResetLandingZone"",""SetupLandingZone"",""TagResource"",""UntagResource"",""UpdateAccountFactoryConfig"",""UpdateEnabledBaseline"",""UpdateEnabledControl"",""UpdateLandingZone""]","arn:aws:controltower:${Region}:${Account}:${ResourceType}/${ResourceName}","^arn:aws:controltower:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscontroltower.html"
"cur","AWS Cost and Usage Report","[""DeleteReportDefinition"",""DescribeReportDefinitions"",""GetClassicReport"",""GetClassicReportPreferences"",""GetUsageReport"",""ListTagsForResource"",""ModifyReportDefinition"",""PutClassicReportPreferences"",""PutReportDefinition"",""TagResource"",""UntagResource"",""ValidateReportDestination""]","arn:aws:cur:${Region}:${Account}:definition/${ResourceName}","^arn:aws:cur:.+:.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscostandusagereport.html"
"ce","AWS Cost Explorer Service","[""CreateAnomalyMonitor"",""CreateAnomalySubscription"",""CreateCostCategoryDefinition"",""CreateNotificationSubscription"",""CreateReport"",""DeleteAnomalyMonitor"",""DeleteAnomalySubscription"",""DeleteCostCategoryDefinition"",""DeleteNotificationSubscription"",""DeleteReport"",""DescribeCostCategoryDefinition"",""DescribeNotificationSubscription"",""DescribeReport"",""GetAnomalies"",""GetAnomalyMonitors"",""GetAnomalySubscriptions"",""GetApproximateUsageRecords"",""GetConsoleActionSetEnforced"",""GetCostAndUsage"",""GetCostAndUsageWithResources"",""GetCostCategories"",""GetCostForecast"",""GetDimensionValues"",""GetPreferences"",""GetReservationCoverage"",""GetReservationPurchaseRecommendation"",""GetReservationUtilization"",""GetRightsizingRecommendation"",""GetSavingsPlanPurchaseRecommendationDetails"",""GetSavingsPlansCoverage"",""GetSavingsPlansPurchaseRecommendation"",""GetSavingsPlansUtilization"",""GetSavingsPlansUtilizationDetails"",""GetTags"",""GetUsageForecast"",""ListCostAllocationTagBackfillHistory"",""ListCostAllocationTags"",""ListCostCategoryDefinitions"",""ListSavingsPlansPurchaseRecommendationGeneration"",""ListTagsForResource"",""ProvideAnomalyFeedback"",""StartCostAllocationTagBackfill"",""StartSavingsPlansPurchaseRecommendationGeneration"",""TagResource"",""UntagResource"",""UpdateAnomalyMonitor"",""UpdateAnomalySubscription"",""UpdateConsoleActionSetEnforced"",""UpdateCostAllocationTagsStatus"",""UpdateCostCategoryDefinition"",""UpdateNotificationSubscription"",""UpdatePreferences"",""UpdateReport""]","arn:aws:ce::${Account}:${ResourceType}/${ResourceName}","^arn:aws:ce::.+:.+","[""aws:RequestTag/${TagKey}"",""aws:ResourceTag/${TagKey}"",""aws:TagKeys""]","True","https://docs.aws.amazon.com/IAM/latest/UserGuide/list_awscostexplorerservice.html"
